Start,End,Open,High,Low,Close,Volume,Market Cap
2024-10-24,2024-10-25,0.99938,0.99969,0.9992449999999999,0.999545,108999936705.38676,119785006999.66899
2024-10-23,2024-10-24,0.99966,0.99966,0.999155,0.99935,100168773004.45993,119793818804.10104
2024-10-22,2024-10-23,1.0001449999999998,1.000245,0.99953,0.99966,113058642429.97212,119830049519.36586
2024-10-21,2024-10-22,0.999895,1.0003950000000001,0.999655,1.000195,111039987245.03136,119862381742.12544
2024-10-20,2024-10-21,0.999885,1.00001,0.99978,0.999845,66335890999.93728,119848299559.85365
2024-10-19,2024-10-20,0.9999,1.0001449999999998,0.9998400000000001,0.99994,83552945338.04181,119852830748.39722
2024-10-18,2024-10-19,1.00013,1.000195,0.9997849999999999,0.999905,104984852056.10104,119856255241.08362
2024-10-17,2024-10-18,1.000195,1.000255,0.99994,1.000085,100352482489.78397,119871164313.03833
2024-10-16,2024-10-17,1.00043,1.0007350000000002,0.99988,1.0002499999999999,147729668354.17075,119893431868.09059
2024-10-15,2024-10-16,1.00038,1.0007350000000002,0.9999199999999999,1.00043,171555364936.28223,119904051971.7352
2024-10-14,2024-10-15,1.00069,1.00075,0.9993749999999999,1.00045,126699828010.61324,119884549068.11497
2024-10-13,2024-10-14,1.0008949999999999,1.000905,1.000635,1.00064,87674261858.05576,119950948729.01393
2024-10-12,2024-10-13,1.00035,1.001045,1.000305,1.0009000000000001,113965035507.97562,119937847956.23344
2024-10-11,2024-10-12,0.99971,1.000495,0.99956,1.000305,125354894012.06271,119858871637.07666
2024-10-10,2024-10-11,0.999725,0.999925,0.9993650000000001,0.99971,115655354092.5784,119824800022.62718
2024-10-09,2024-10-10,1.00014,1.00021,0.99971,0.999725,116542005086.41463,119856925522.89896
2024-10-08,2024-10-09,1.00017,1.000355,0.999895,1.000135,137090203135.56445,119694203592.27177
2024-10-07,2024-10-08,1.00041,1.00064,1.000105,1.000115,118677860925.48781,119687373394.76656
2024-10-06,2024-10-07,1.0003549999999999,1.00061,0.999985,1.00041,74150057718.83972,119670301863.25435
2024-10-05,2024-10-06,1.000975,1.001035,1.000175,1.0003099999999998,96600420628.64809,119706249827.43903
2024-10-04,2024-10-05,1.00103,1.00108,1.00085,1.00098,143074436326.2718,119749473669.63414
2024-10-03,2024-10-04,1.000955,1.00105,1.000855,1.001035,159893410379.34842,119746084790.36586
2024-10-02,2024-10-03,1.000905,1.001055,1.000775,1.000955,179847983453.97562,119742719244.85365
2024-10-01,2024-10-02,1.00082,1.000995,1.00051,1.000945,152986002636.68292,119727145362.62369
2024-09-30,2024-10-01,1.00116,1.00116,1.000725,1.00091,137976399834.89548,119672715665.43205
2024-09-29,2024-09-30,1.00105,1.00121,1.00096,1.0011100000000002,104146312010.19164,119543958739.9547
2024-09-28,2024-09-29,1.00118,1.001455,1.00101,1.00105,131777091008.16028,119500314870.05576
2024-09-27,2024-09-28,1.00115,1.00121,1.000975,1.001125,161915705384.108,119374737607.39722
2024-09-26,2024-09-27,1.000765,1.0012699999999999,1.00076,1.0012050000000001,138579522345.9373,119360775306.7108
2024-09-25,2024-09-26,1.000945,1.001055,1.000765,1.000765,137937377722.85715,119352058476.81534
2024-09-24,2024-09-25,1.001045,1.0011,1.000745,1.0009000000000001,131691050934.10104,119019262444.94077
2024-09-23,2024-09-24,1.00085,1.00128,1.000745,1.00105,135912033038.07317,118959806362
2024-09-22,2024-09-23,1.00072,1.00112,1.000595,1.00088,85716424608.22299,118947002990.19164
2024-09-21,2024-09-22,1.0003449999999998,1.0009100000000002,1.000275,1.0007000000000001,111642562786.32056,118909203643.72125
2024-09-20,2024-09-21,1.0008400000000002,1.000945,1.0002,1.0003,150641331982.36237,118922681966.81882
2024-09-19,2024-09-20,1.0007700000000002,1.001225,1.0007700000000002,1.000885,167602134283.2648,118961104504.5784
2024-09-18,2024-09-19,1.00102,1.001255,1.00082,1.00098,121908256655.28572,118418154005.52962
2024-09-17,2024-09-18,1.00107,1.001445,1.0008050000000002,1.00101,92870547018.93379,118331134177.45296
2024-09-16,2024-09-17,1.0012750000000001,1.00153,1.000725,1.00111,81197830089.05576,118327606848.13937
2024-09-15,2024-09-16,1.00134,1.00152,1.0010599999999998,1.00121,53940838720.191635,118335876406.91638
2024-09-14,2024-09-15,1.00128,1.001455,1.000855,1.001345,82306786759.53659,118330631744.0453
2024-09-13,2024-09-14,1.00129,1.00135,1.000725,1.001225,83096500988.85715,118324689028.30663
2024-09-12,2024-09-13,1.00109,1.001375,1.00099,1.0013299999999998,93255534576.77003,118338883626.25435
2024-09-11,2024-09-12,1.000995,1.0012949999999998,1.000705,1.00109,88605358050.03484,118313242196.30663
2024-09-10,2024-09-11,1.0008949999999999,1.000995,1.000715,1.00095,87017684415.54355,118290999224.78397
2024-09-09,2024-09-10,1.001305,1.001425,1.00079,1.0008949999999999,74661436501.70877,118330755458.23509
2024-09-08,2024-09-09,1.001075,1.001305,1.0009000000000001,1.0013,56118491960.86411,118324005171.8641
2024-09-07,2024-09-08,1.001375,1.0015100000000001,1.00103,1.001075,107855013568.70383,118365504063.63763
2024-09-06,2024-09-07,1.00085,1.001345,1.000545,1.001215,96784535813.95122,118336954776.63414
2024-09-05,2024-09-06,1.001085,1.0013999999999998,1.00069,1.00089,89428805702.18816,118344995781.75958
2024-09-04,2024-09-05,1.001345,1.001655,1.000645,1.00114,96016962987.42857,118374276244.91638
2024-09-03,2024-09-04,1.001385,1.001425,1.000815,1.001345,77575363275.76306,118371271166.45296
2024-09-02,2024-09-03,1.00124,1.00155,1.00098,1.00139,83725021786.05226,118379604646.5784
2024-09-01,2024-09-02,1.001355,1.0014399999999999,1.00085,1.00139,59516096731.44251,118374309199.81882
2024-08-31,2024-09-01,1.00125,1.0014750000000001,1.00114,1.001305,77181536188.14635,118319849436.93031
2024-08-30,2024-08-31,1.0013,1.001415,1.00083,1.00125,92207620521.91986,114641171172.41812
2024-08-29,2024-08-30,1.0011,1.00149,1.000995,1.00135,105572433888.69687,114654274986.1115
2024-08-28,2024-08-29,1.001115,1.00166,1.0010050000000001,1.0010949999999998,127556213922.58885,114655086867.99652
2024-08-27,2024-08-28,1.001035,1.001405,1.000785,1.00114,94990313439.25784,114625675598.4669
2024-08-26,2024-08-27,1.001115,1.0011649999999999,1.0008750000000002,1.0011,83544014698.2648,114619409944.78746
2024-08-25,2024-08-26,1.00098,1.001185,1.00092,1.00112,89448259623.78049,114621699970.37979
2024-08-24,2024-08-25,1.00126,1.0013450000000002,1.00099,1.00099,115352679171.08362,114633586958.67247
2024-08-23,2024-08-24,1.00089,1.0014500000000002,1.00074,1.00125,94400144709.84265,114611958029.2902
2024-08-22,2024-08-23,1.001035,1.00112,1.00074,1.00089,104946402127.52264,114604620528.554
2024-08-21,2024-08-22,1.001385,1.00146,1.00072,1.000985,92665872634.81882,114617139867.1359
2024-08-20,2024-08-21,1.001175,1.00157,1.0008,1.00143,95517652572.93729,114630973776.14635
2024-08-19,2024-08-20,1.0010750000000002,1.0018099999999999,1.00099,1.0011700000000001,85522206471.14285,114627748191.29617
2024-08-18,2024-08-19,1.001085,1.00118,1.0009299999999999,1.0010750000000002,70524428194.09059,114620467186.5784
2024-08-17,2024-08-18,1.0013999999999998,1.00145,1.0009700000000001,1.001085,81714967863.13937,114629561460.68292
2024-08-16,2024-08-17,1.000755,1.00145,1.000655,1.001395,106747640590.14983,114605035446.08362
2024-08-15,2024-08-16,1.00076,1.0010050000000001,1.0006,1.000825,100969012630.65854,114586352188.33449
2024-08-14,2024-08-15,1.0008750000000002,1.001245,1.000715,1.00076,96050019932.32404,114608121395.25087
2024-08-13,2024-08-14,1.0009000000000001,1.00107,1.0007000000000001,1.00087,107881088053.88503,114603806651.85017
2024-08-12,2024-08-13,1.00081,1.001145,1.0007000000000001,1.00095,104245909199.08362,114606996330.41115
2024-08-11,2024-08-12,1.00085,1.001045,1.000775,1.0008599999999999,64658898713.087105,114605151144.24739
2024-08-10,2024-08-11,1.0010050000000001,1.00101,1.00075,1.00085,84289121627.02788,114601083755.58188
2024-08-09,2024-08-10,1.0008400000000002,1.001055,1.00074,1.0009649999999999,125203094952.77003,114600950104.29965
2024-08-08,2024-08-09,1.000785,1.001245,1.000695,1.000785,131956396900.33101,114613830500.85715
2024-08-07,2024-08-08,1.0015100000000001,1.0015649999999998,1.000705,1.00078,128876728982.29268,114631055562.74913
2024-08-06,2024-08-07,1.001645,1.001795,1.0012050000000001,1.001465,230215193989.66202,114675250264.12195
2024-08-05,2024-08-06,1.0003600000000001,1.001855,0.9998549999999999,1.00164,288814240548.5993,114628761547.56795
2024-08-04,2024-08-05,1.000655,1.000805,1.0001950000000002,1.00038,87944605614.67596,114567654967.05576
2024-08-03,2024-08-04,0.9998499999999999,1.000695,0.9995799999999999,1.0006,153976949667.01395,114527378044.69337
2024-08-02,2024-08-03,1.00032,1.000655,0.9998449999999999,0.999965,130225887227.68292,114530994194.24739
2024-08-01,2024-08-02,1.000575,1.000945,1.0001,1.00014,113379357726.65506,114547730538.1359
2024-07-31,2024-08-01,1.000995,1.001045,1.0004300000000002,1.000655,108107946172.50174,114552946495.34494
2024-07-30,2024-07-31,1.00083,1.00108,1.00053,1.000955,129523275469.4216,114555797386.73868
2024-07-29,2024-07-30,1.001195,1.0014599999999998,1.00066,1.000885,104563715354.33449,114535572963.05923
2024-07-28,2024-07-29,1.001115,1.0012400000000001,1.00098,1.001145,105448014798.90244,114508218370.45645
2024-07-27,2024-07-28,1.00111,1.00159,1.00091,1.00111,89751401733.7561,114454784167.79791
2024-07-26,2024-07-27,1.00066,1.001125,1.0004600000000001,1.001045,115983443748.36237,114385243451.5749
2024-07-25,2024-07-26,1.00086,1.001125,1.00037,1.000575,121816320016.06271,114484541339.38676
2024-07-24,2024-07-25,1.001115,1.001585,1.000785,1.000855,114046693686.87108,114531226485.20209
2024-07-23,2024-07-24,1.0013999999999998,1.00145,1.0006,1.00112,111978812138.50523,114338482878.87456
2024-07-22,2024-07-23,1.000835,1.00157,1.0005350000000002,1.00134,112225808641.56491,114179688547.80702
2024-07-21,2024-07-22,1.000885,1.001285,1.0007100000000002,1.000795,79897590153.89198,114136201312.1568
2024-07-20,2024-07-21,1.001025,1.00129,1.0008650000000001,1.00089,102956420631.40417,113987221560.06969
2024-07-19,2024-07-20,1.00052,1.00125,1.00044,1.00105,104420536133.1115,113774470804.54704
2024-07-18,2024-07-19,1.0006050000000002,1.0008050000000002,1.000395,1.00057,106540899681.87108,113675619167.59233
2024-07-17,2024-07-18,1.001215,1.001215,1.000515,1.000625,128296651556.52962,113297062583.22997
2024-07-16,2024-07-17,1.0011999999999999,1.001595,1.001045,1.001215,133265200787.41812,112985171575.35541
2024-07-15,2024-07-16,1.00135,1.001745,1.0009350000000001,1.001335,95631948517.89198,112669529945.83972
2024-07-14,2024-07-15,1.0015399999999999,1.00182,1.000995,1.00139,75762838263.78397,112640446138.35541
2024-07-13,2024-07-14,1.001425,1.001645,1.0012599999999998,1.0015399999999999,74529935299.85017,112580420378.63414
2024-07-12,2024-07-13,1.0009350000000001,1.00148,1.00075,1.00142,93524823589.82927,112445772108.09756
2024-07-11,2024-07-12,1.001155,1.00148,1.00082,1.00094,87981191383.41258,112391876954.78322
2024-07-10,2024-07-11,1.00132,1.00155,1.000815,1.001195,89574419450.25784,112398119114.21951
2024-07-09,2024-07-10,1.001205,1.001395,1.000975,1.00132,111302838474.8641,112343721212.07666
2024-07-08,2024-07-09,1.00142,1.001745,1.00036,1.00121,118101622162,112346228187.73868
2024-07-07,2024-07-08,1.000815,1.0014349999999999,1.0008050000000002,1.00142,78300735720.52614,112342997228.30313
2024-07-06,2024-07-07,1.00095,1.00138,1.0005099999999998,1.00082,109524094044.69337,112346864693.62021
2024-07-05,2024-07-06,1.00045,1.0010949999999998,1.00016,1.0010050000000001,160723618753.66202,112469723931.57143
2024-07-04,2024-07-05,0.999995,1.00045,0.999765,1.000445,105948855938.43555,112505343803.93729
2024-07-03,2024-07-04,0.9997,1.00006,0.9996449999999999,1.000045,78121172647.39722,112686304383.89548
2024-07-02,2024-07-03,0.9998499999999999,0.9999149999999999,0.99935,0.99969,66808026573.167244,112765074505.18466
2024-07-01,2024-07-02,0.9997800000000001,1.00003,0.99949,0.9998549999999999,70237539107.56795,112861235228.51569
2024-06-30,2024-07-01,0.999665,0.999855,0.999085,0.9997450000000001,50651862770.29965,112868471760.87805
2024-06-29,2024-06-30,0.99975,1.000265,0.9995,0.9997099999999999,66410716615.494774,112786071387.96516
2024-06-28,2024-06-29,0.9999600000000001,1.000175,0.99946,0.9997550000000001,77632829159.19861,112776490354.32404
2024-06-27,2024-06-28,1.0002,1.000415,0.999835,0.999905,78787045656.85365,112812295103.52264
2024-06-26,2024-06-27,1.00045,1.00047,1.000155,1.0002550000000001,77838568418.33798,112876251846.8467
2024-06-25,2024-06-26,1.0001099999999998,1.00049,1.00008,1.0004,104079183367.34843,112969335710.59583
2024-06-24,2024-06-25,1.000235,1.00058,0.99953,1.00006,82446913687.85017,112959042170.58885
2024-06-23,2024-06-24,1.00041,1.00047,0.999975,1.00024,43075184654.1324,112973360492.06271
2024-06-22,2024-06-23,1.00045,1.00051,1.000175,1.0004,66819549729.35191,112972162421.2683
2024-06-21,2024-06-22,1.000485,1.00057,1.00002,1.00044,82949618703.77351,112931232391.32404
2024-06-20,2024-06-21,1.000475,1.000725,1.00011,1.00049,77268231676.09756,112732350135.22649
2024-06-19,2024-06-20,1.00035,1.000645,1.00032,1.00042,100885344298.47386,112654230632.32753
2024-06-18,2024-06-19,1.000085,1.00071,1.00004,1.00037,117946030995.3101,112604587509.90941
2024-06-17,2024-06-18,0.999645,1.00008,0.999525,1.000075,74350545593.09059,112529464149.72125
2024-06-16,2024-06-17,0.999625,0.99971,0.9994449999999999,0.99966,52998337575.439026,112515754783.67596
2024-06-15,2024-06-16,0.999695,0.9997450000000001,0.99957,0.99963,81540403521.38676,112520761431.8432
2024-06-14,2024-06-15,0.999755,1.000035,0.99944,0.99969,91758967246.58885,112516384413.50871
2024-06-13,2024-06-14,0.9999100000000001,1.000095,0.9997400000000001,0.999765,113294459688.82927,112515388332.60278
2024-06-12,2024-06-13,0.999915,1.000295,0.9996050000000001,0.9999100000000001,109601609392.75958,112487159823.00697
2024-06-11,2024-06-12,0.9997,0.999915,0.9993449999999999,0.999915,104120054693.01045,112461715559.99652
2024-06-10,2024-06-11,0.999895,0.9999899999999999,0.99968,0.99968,71260694253.83972,112459917930.85715
2024-06-09,2024-06-10,1,1.00015,0.99988,0.9998849999999999,69256399215.19861,112452275943.98955
2024-06-08,2024-06-09,0.999935,1.000105,0.999845,1,113044176200.77351,112449490998.17421
2024-06-07,2024-06-08,1.00004,1.00014,0.999525,0.9999899999999999,101063009597.30313,112406160340.96167
2024-06-06,2024-06-07,1.000165,1.0002499999999999,0.999865,0.9999899999999999,92114165814.90244,112393897277.27527
2024-06-05,2024-06-06,1.00023,1.000395,0.999805,1.000065,104633772194.66899,112325457863.32056
2024-06-04,2024-06-05,1.000055,1.000315,0.9999,1.000235,97180962188.7108,112290812575.95122
2024-06-03,2024-06-04,0.9998549999999999,1.00053,0.99959,1.000055,97017720900.08711,112209027430.31358
2024-06-02,2024-06-03,0.999755,0.999965,0.999565,0.999905,73271931847.65157,112178334839.96167
2024-06-01,2024-06-02,0.999485,0.999755,0.9993350000000001,0.9997050000000001,79593773491.34843,112040766337.24739
2024-05-31,2024-06-01,1.00015,1.000255,0.9991749999999999,0.99954,94721303971.31708,111974856381.51569
